-136.579 -74.115 -981.612 -135.542 -78.202 -964.959 -135.969 -81.984 -949.404 -132.797 -82.411 -955.138 -131.760 -87.779 -966.728 -130.845 -87.718 -971.120 -132.370 -86.559 -966.240 -132.553 -92.354 -953.979 -132.675 -94.123 -942.816 -129.991 -92.598 -940.498 -127.612 -94.733 -949.770 -129.930 -96.990 -973.194 -127.978 -93.940 -985.028 -123.952 -91.927 -972.096 -131.272 -97.173 -957.334 -135.115 -94.672 -951.234 -127.429 -83.387 -955.199 -134.566 -79.300 -971.913 -134.200 -87.535 -981.307 -126.636 -76.067 -976.732 -135.054 -80.642 -971.974 -136.823 -85.644 -963.495 -127.246 -69.784 -975.207 -130.906 -77.592 -975.756 -134.810 -76.128 -975.085 -136.823 -68.503 -974.353 -135.481 -74.603 -950.807 -133.468 -73.932 -945.134 -131.577 -76.494 -964.715 -130.967 -85.949 -972.767 -133.346 -84.241 -976.000 -129.503 -83.936 -967.155 -135.298 -90.585 -952.210 -135.054 -87.108 -948.550 -133.346 -86.681 -948.794 -135.908 -88.633 -952.759 -132.187 -88.145 -959.469 -123.708 -86.742 -963.190 -146.522 -99.369 -962.092 -126.087 -99.918 -949.648 -127.490 -84.119 -970.449 -142.496 -100.833 -973.438 -130.052 -82.350 -969.534 -132.248 -72.102 -966.789 -144.631 -96.746 -949.892 -137.006 -83.021 -954.101 -129.076 -75.884 -959.652 -135.847 -81.984 -966.667 -133.529 -79.971 -983.564 -130.113 -78.080 -973.926 -133.407 -79.910 -961.665 -135.908 -75.274 -961.726 -130.723 -73.200 -955.931 -132.370 -75.884 -962.153 -132.004 -79.300 -969.107 -131.516 -78.446 -960.628 -130.845 -82.533 -962.092 -130.662 -84.546 -958.615 -126.636 -83.204 -964.471 -126.575 -86.681 -972.828 -134.566 -92.415 -962.275 -129.076 -84.851 -955.687 -135.542 -88.755 -958.188 -133.712 -93.025 -950.319 -133.102 -85.766 -961.970 -135.176 -91.561 -973.377 -131.821 -92.720 -973.072 -138.714 -91.256 -976.244 -128.405 -91.195 -964.654 -139.629 -89.914 -956.297 -131.882 -86.742 -964.654 -146.400 -81.984 -972.706 -133.956 -86.254 -959.347 -119.743 -71.736 -977.159 -144.570 -96.014 -964.288 -129.442 -92.171 -955.382 -121.878 -67.466 -968.070 -134.810 -88.694 -954.040 -132.858 -80.276 -967.094 -130.052 -67.649 -962.946 -131.638 -81.740 -943.731 -133.163 -77.470 -959.652 -124.440 -82.960 -967.155 -124.745 -89.670 -971.120 -124.257 -84.607 -987.773 -130.174 -91.134 -969.656 -130.235 -88.816 -957.517 -131.821 -84.546 -967.948 -128.466 -80.154 -954.345 -135.786 -80.764 -974.963 -140.056 -95.221 -977.403 -122.732 -87.108 -965.691 -133.468 -91.012 -981.368 -131.882 -99.247 -965.569 -129.625 -85.400 -953.552 -129.686 -86.864 -971.852 -135.237 -87.596 -965.691 -135.298 -79.849 -959.896 -132.797 -80.581 -959.347 -138.104 -88.633 -949.099 -133.773 -90.646 -969.778 -127.978 -85.827 -968.192 -129.015 -76.860 -964.654 -143.655 -86.986 -978.135 -132.126 -80.032 -958.676 -119.682 -66.246 -963.190 -147.376 -93.818 -964.654 -132.431 -83.692 -953.430 -123.403 -63.562 -971.120 -135.115 -85.034 -962.946 -133.712 -86.620 -959.713 -131.272 -74.786 -963.068 -128.832 -83.570 -952.881 -137.616 -85.095 -969.534 -132.309 -86.010 -972.584 -131.577 -89.487 -962.397 -138.226 -86.742 -967.338 -136.823 -86.071 -961.421 -131.516 -84.973 -958.859 -137.677 -90.158 -963.129 -126.392 -78.873 -961.482 -137.006 -82.533 -975.573 -142.923 -97.722 -965.325 -124.257 -83.997 -952.637 -135.054 -87.840 -967.765 -141.581 -95.160 -960.262 -132.065 -77.958 -957.883 -135.969 -82.594 -965.386 -140.178 -90.158 -962.763 -133.224 -79.300 -966.118 -131.150 -77.226 -958.005 -138.226 -86.803 -955.321 -131.333 -85.217 -971.852 -136.335 -80.398 -969.229 -142.191 -89.243 -953.552 -137.616 -81.435 -958.737 -124.806 -70.150 -964.288 -150.487 -91.744 -969.717 -127.124 -88.145 -964.776 -121.878 -68.442 -970.998 -147.864 -105.713 -973.133 -124.562 -84.424 -959.469 -124.074 -68.625 -951.112 -142.618 -101.992 -952.515 -134.444 -85.705 -966.423 -125.416 -75.091 -953.125 -134.810 -91.622 -949.221 -136.030 -90.951 -961.360 -127.246 -89.670 -964.227 -131.211 -84.668 -969.961 -132.431 -82.960 -973.255 -131.455 -82.716 -963.312 -133.102 -80.154 -957.456 -137.494 -86.010 -955.260 -138.714 -81.374 -957.517 -130.113 -79.727 -966.301 -135.481 -84.241 -968.436 -133.712 -86.010 -976.793 -124.989 -77.287 -967.460 -142.374 -91.561 -962.458 -134.383 -81.862 -963.312 -125.782 -69.906 -964.227 -140.666 -86.620 -970.327 -134.261 -87.230 -958.554 -132.309 -79.666 -952.149 -137.738 -91.500 -967.094 -132.980 -86.559 -967.094 -127.429 -78.934 -970.998 -136.884 -87.230 -966.118 -139.995 -89.792 -961.848 -132.126 -81.496 -959.408 -136.274 -81.130 -948.977 -137.555 -84.912 -955.504 -129.381 -82.533 -969.229 -132.675 -84.119 -964.349 -129.076 -91.317 -966.179 -131.638 -84.607 -966.606 -141.520 -85.156 -963.983 -135.664 -78.934 -961.116 -144.265 -83.814 -960.933 -131.272 -87.474 -958.493 -134.810 -81.862 -955.504 -136.701 -88.206 -957.212 -122.793 -79.178 -948.306 -127.612 -80.703 -968.314 -132.675 -97.173 -986.736 -131.516 -75.030 -974.292 -127.002 -72.468 -983.015 -135.969 -83.326 -976.244 -134.505 -83.143 -956.114 -128.344 -83.753 -967.826 -141.642 -92.720 -950.990 -133.468 -90.402 -969.839 -117.791 -76.616 -984.479 -134.444 -89.060 -962.092 -134.566 -94.306 -957.883 -120.841 -72.773 -964.044 -152.561 -95.953 -964.593 -116.022 -92.598 -959.896 -123.952 -66.734 -975.451 -137.189 -109.861 -963.068 -136.213 -90.890 -969.839 -121.817 -69.418 -974.658 -133.895 -91.622 -964.837 -136.091 -78.446 -986.126 -124.562 -71.980 -971.791 -130.967 -82.594 -944.585 -123.098 -76.555 -958.432 -121.146 -69.296 -949.038 -127.673 -61.732 -945.988 -127.917 -70.882 -973.804 -129.503 -92.354 -972.767 -122.183 -108.763 -997.045 -113.948 -121.878 -1006.134 -127.795 -135.420 -985.516 -115.229 -125.538 -994.239 -109.922 -100.772 -968.741 -136.091 -87.474 -941.291 -202.764 -71.797 -925.797 -154.696 -14.396 -883.036 -150.060 -20.740 -931.531 -130.418 -81.862 -1003.328 -100.284 -69.723 -1034.560 -137.433 -106.262 -1037.976 -136.518 -161.528 -945.866 -127.490 -133.590 -895.846 -145.058 -97.051 -964.166 -153.781 -49.837 -977.220 -123.891 -6.344 -966.728 -120.780 -54.961 -980.209 -164.212 -146.949 -951.173 -116.998 -127.246 -974.658 -77.287 -95.343 -993.690 -106.445 -115.046 -940.010 -104.371 -93.452 -935.069 -143.655 -59.536 -947.391 -159.332 -83.570 -938.546 -143.167 -68.747 -999.973 -138.104 -48.129 -1034.194 -126.148 -86.498 -1031.876 -115.656 -95.648 -972.828 -137.921 -112.972 -877.119 -143.472 -138.531 -886.208 -138.043 -95.221 -923.357 -121.390 -46.665 -962.092 -139.812 -51.789 -1013.027 -163.541 -92.659 -965.752 -124.318 -100.284 -934.093 -118.523 -106.872 -982.222 -129.503 -140.971 -968.070 -128.222 -127.002 -983.381 -121.024 -98.088 -1006.866 -143.899 -89.548 -962.214 -151.463 -83.082 -929.701 -128.649 -52.216 -922.442 -128.771 -61.488 -955.321 -132.370 -86.132 -1004.121 -123.220 -93.208 -987.651 -109.678 -101.382 -950.258 -138.409 -102.846 -944.280 -142.984 -95.465 -956.541 -120.292 -47.885 -980.453 -160.918 -68.015 -971.120 -147.315 -88.023 -941.901 -132.309 -57.767 -960.140 -146.888 -96.990 -943.609 -132.858 -112.484 -956.663 -118.950 -69.540 -1010.099 -133.102 -94.977 -986.919 -146.034 -108.153 -942.816 -140.056 -82.228 -931.653 -141.337 -95.831 -912.926 -154.208 -91.622 -939.705 -128.832 -77.287 -948.550 -141.459 -96.502 -969.046 -151.280 -121.756 -1015.528 -119.133 -94.733 -989.115 -131.211 -74.603 -963.800 -153.232 -108.641 -964.166 -148.657 -100.894 -940.925 -143.350 -87.291 -941.596 -142.679 -90.280 -945.195 -170.312 -104.310 -948.062 -113.216 -86.803 -958.981 -127.063 -81.862 -985.516 -153.110 -131.211 -986.675 -119.072 -96.868 -971.547 -123.708 -77.958 -961.177 -145.302 -106.933 -943.548 -147.376 -80.703 -935.252 -132.004 -67.405 -933.361 -144.082 -90.463 -945.256 -145.058 -91.622 -980.575 -127.002 -73.627 -985.943 -144.448 -91.866 -981.002 -135.359 -89.121 -988.139 -128.222 -79.422 -970.815 -159.698 -101.321 -964.959 -147.498 -96.502 -933.605 -143.045 -72.468 -927.017 -140.788 -89.243 -964.288 -139.507 -97.966 -953.735 -135.603 -83.875 -949.038 -131.333 -83.692 -972.096 -147.742 -93.757 -972.401 -121.207 -79.239 -964.105 -135.786 -84.363 -965.264 -149.145 -108.275 -948.794 -131.638 -98.454 -936.228 -126.026 -80.154 -953.735 -141.032 -111.386 -957.395 -124.867 -83.204 -968.436 -111.142 -54.168 -996.801 -145.058 -94.123 -982.649 -139.873 -77.348 -963.739 -122.671 -46.543 -961.238 -145.180 -82.167 -956.297 -130.845 -76.250 -960.872 -131.394 -55.998 -959.774 -166.591 -83.082 -964.837 -138.714 -71.980 -986.919 -107.604 -48.495 -1006.805 -116.266 -81.801 -1003.877 -135.176 -93.147 -965.935 -120.048 -73.505 -922.137 -120.780 -89.243 -930.555 -132.431 -105.835 -941.291 -114.009 -68.808 -947.879 -117.547 -53.009 -977.586 -131.333 -82.167 -1001.193 -103.273 -92.171 -992.165 -103.212 -100.040 -976.061 -112.728 -107.604 -952.820 -113.155 -85.034 -947.757 -110.044 -71.065 -950.685 -126.880 -70.760 -941.718 -126.331 -53.070 -951.722 -124.074 -38.796 -991.799 -128.161 -50.935 -1013.637 -123.708 -59.902 -1010.770 -122.000 -65.148 -994.605 -139.568 -74.115 -971.364 -147.254 -62.220 -944.402 -137.372 -40.077 -936.350 -149.694 -54.046 -952.332 -149.328 -55.876 -962.763 -139.934 -60.390 -972.828 -139.812 -94.367 -970.632 -133.102 -114.863 -968.131 -128.161 -114.619 -971.120 -137.189 -117.364 -963.495 -144.326 -119.438 -963.739 -150.304 -126.453 -955.748 -142.740 -133.651 -944.829 -144.387 -131.516 -936.472 -147.071 -133.041 -935.618 -149.938 -138.104 -938.058 -144.265 -129.747 -932.080 -138.348 -107.421 -918.538 -147.437 -89.121 -904.081 -161.528 -69.784 -922.442 -144.326 -46.177 -992.470 -124.379 -43.554 -1055.971 -129.747 -64.172 -1071.404 -124.928 -53.863 -1055.300 -111.752 -33.977 -1014.430 -106.445 -30.378 -980.453 -117.730 -45.872 -908.412 -121.695 -47.336 -825.818 -106.384 -38.735 -832.772 -97.173 -70.150 -844.850 -224.846 -197.457 -927.688 -268.400 -192.394 -1103.307 -135.298 -42.883 -1190.354 -29.585 -38.735 -1247.267 8.296 -82.472 -1212.314 -54.839 -168.970 -927.505 -112.606 -251.442 -699.853 -184.464 -188.124 -704.428 -220.637 -91.256 -738.954 -151.036 -29.829 -817.705 -129.503 -49.715 -1043.344 -162.870 -84.180 -1202.920 -141.581 -64.782 -1214.937 -46.360 5.551 -1081.896 -28.670 -75.335 -936.838 -98.332 -196.176 -837.225 -143.106 -145.668 -733.342 -204.960 -42.334 -765.184 -241.987 40.016 -903.166 -171.166 70.028 -1054.690 -111.935 25.132 -1238.849 -165.127 -111.508 -1170.041 -213.195 -176.412 -928.725 -173.118 -129.320 -836.310 -123.342 -34.587 -885.354 -91.927 22.326 -950.075 -95.465 -51.972 -874.923 -139.751 -163.602 -859.307 -202.886 -193.309 -1071.160 -202.520 -211.243 -1136.491 -102.480 -189.954 -1064.023 -18.117 -16.653 -1059.631 14.701 12.810 -703.452 -198.250 -351.665 -680.150 -454.816 -432.246 -1167.967 -348.249 -28.914 -1366.461 -42.151 196.420 -1145.031 186.416 49.593 -821.304 67.161 -209.230 -610.854 -169.031 -265.716 -689.849 -226.188 68.320 -950.075 -129.137 267.302 -1026.203 30.378 135.786 -582.672 -52.216 67.283 -721.569 -226.005 -53.436 -1183.339 -252.967 -17.934 -1708.122 35.990 246.013 -1518.717 156.282 68.625 -925.553 46.482 -219.844 -469.700 -105.713 -361.608 -545.828 -287.066 -450.058 -1067.256 -365.329 -506.117 -1244.583 -270.779 -232.471 -1105.625 -73.688 24.278 -1065.060 -65.575 -59.170 -779.641 -71.858 -180.621 -443.226 58.072 -123.952 -681.736 -73.139 -215.269 -1146.922 -230.641 -294.020 -1345.721 -244.854 -175.314 -1121.302 -209.474 -116.937 -887.672 -211.548 -41.785 -1138.443 -207.888 62.281 -1329.190 -221.796 76.433 -1116.239 -213.683 -24.766 -1058.533 -144.387 -126.453 -815.082 -97.722 -133.773 -659.227 -82.167 -81.862 -552.355 -137.189 -66.368 -728.889 -211.487 -21.838 -1288.747 -174.033 37.698 -1452.593 -57.584 83.326 -1047.736 -27.389 4.758 -735.477 -122.610 -102.907 -575.169 -160.003 -111.264 -746.640 -169.580 -76.921 -1069.025 -210.206 -84.302 -1092.693 -251.808 -71.309 -1126.182 -148.230 54.290 -1031.510 -46.787 48.373 -839.543 -82.045 -162.687 -914.634 -173.606 -301.889 -989.664 -164.517 -183.244 -970.144 -74.725 -8.601 -883.890 -12.932 -7.625 -627.690 -66.673 -168.909 -645.380 -191.601 -306.891 -872.300 -325.069 -253.882 -1277.340 -259.250 15.372 -1417.396 -98.698 196.664 -1279.414 36.600 153.598 -858.880 -45.933 -87.657 -503.311 -149.145 -198.006 -610.183 -216.672 -151.768 -1086.410 -182.695 -16.409 -1190.171 -109.800 90.951 -1093.974 -64.233 43.249 -1019.310 -71.309 -195.139 -983.625 -62.159 -283.040 -1080.920 -105.286 -275.781 -1148.264 -146.827 -194.102 -986.736 -114.070 -49.410 -745.420 -79.727 22.021 -674.233 -145.668 -93.879 -809.714 -216.733 -267.485 -1064.389 -230.946 -295.484 -1223.843 -193.309 -141.520 -1149.484 -110.471 28.548 -1077.565 -34.526 75.335 -922.381 -97.417 -43.066 -716.567 -191.601 -128.466 -716.262 -264.374 -69.906 -975.451 -247.111 39.284 -1208.532 -162.443 100.772 -1099.464 -82.533 74.725 -884.317 -120.902 -74.542 -969.412 -135.481 -137.433 -1110.444 -91.317 -58.621 -1088.362 -57.401 47.275 -933.910 -86.803 5.246 -728.706 -109.678 -75.518 -752.130 -133.163 -144.143 -963.861 -102.602 -144.936 -975.146 -95.648 -95.770 -1074.820 -47.641 -55.815 -1202.493 -54.107 -99.003 -1033.767 -98.759 -138.104 -830.881 -113.094 -148.108 -803.126 -143.228 -143.167 -915.000 -119.072 -87.352 -1069.879 -120.414 -78.263 -1080.493 -128.283 -133.468 -982.832 -118.889 -171.349 -946.842 -108.824 -122.793 -984.113 -113.704 -110.776 -986.309 -150.792 -130.174 -944.768 -144.692 -104.981 -950.441 -152.927 -62.098 -973.133 -164.456 -57.096 -903.044 -160.308 -63.623 -951.112 -172.447 -102.968 -1082.140
